;_11MKA01CE003S_XQ01;_12MKA01CE003S_XQ01;_10MKA01CE003A_XQ01;_11MKA01CE004_XQ01;_12MKA01CE004_XQ01;_10MKA01CE004_XQ01;_10CJA00DU001_ZQ02HW;Potencia_Corrigida_UG01;Potencia_Corrigida_UG02;Potencia_Corrigida_UG03;_11MBA10EU001A_XQ01;_11MBA10EU001H_XQ01;_11MBA10EU001L_XQ01;_11MBA10EU002A_ZQ01;_11MBA10EU006_ZQ01;_12MBA10EU001A_XQ01;_12MBA10EU001H_XQ01;_12MBA10EU001L_XQ01;_12MBA10EU002A_ZQ01;_12MBA10EU006_ZQ01;_00GCL01CL001_XQ01;_00GDL01CL001_XQ01;_00GNK26CL001_XQ01;_00GCR10CL001_XQ01;_00QCKL01CL001_XQ01;_00QCJ01CL001_XQ01;_00QCL01CL001_XQ01;_00QCG01CL001_XQ01CM;_11MBA10CT121S_XQ01;_11MBA10CT123S_XQ01;_11MBA10CT125S_XQ01;_12MBA10CT121S_XQ01;_12MBA10CT123S_XQ01;_12MBA10CT125S_XQ01;_10LBA20FP004_XQ01;_10LBC40CP001_XQ01;_10LBB50FP004_XQ01;_10LBA90FP004_XQ01;_10LBA20FT007A_XQ01;_10LBC40CT001A_XQ01;_10LBB50FT007A_XQ01;_10LBA90CT001A_XQ01;_10MAG10CP002_XQ01;_10MAG10CP003_XQ01;_10MAG10CP004_XQ01;_11BAT01CT001_XQ01HW;_11BAT01CT002_XQ01HW;_11BBT01CT001_XQ01HW;_11BBT01CT002_XQ01HW;_12BAT01CT001_XQ01HW;_12BAT01CT002_XQ01HW;_12BBT01CT001_XQ01HW;_12BBT01CT002_XQ01HW;_10BAT01CT001_XQ01HW;_10BAT01CT002_XQ01HW;HR11;HR12;Heat_Rate_Maua3;_11QUB23CQ002_XQ01HW;_11QUB32CQ002_XQ01HW;_11QUB21CQ002_XQ01HW;_12QUB23CQ002_XQ01HW;_12QUB32CQ002_XQ01HW;_12QUB21CQ002_XQ01HW;_11MBY10EE903_ZQ01;_11MBY10EE913_ZQ30;_11MBY10EE913_ZQ40;_12MBY10EE903_ZQ01;_12MBY10EE913_ZQ30;_12MBY10EE913_ZQ40;_10MAY40EP801_XQ01;_10MAY40EP801_XQ10;_10MAY40EP801_XQ20;_11MBA10CT183S_XQ99;_11MBL05CP003S_XQ01;_11MBL15EG901_ZQ10;_11MBP30CP001S_XQ01;_11MBP30CT001S_OUT;_11MBP10CP003S_XQ01;_11MBP10CT003S_ZQ01;_12MBA10CT183S_XQ99;_12MBL05CP003S_XQ01;_12MBL15EG901_ZQ10;_12MBP30CP001S_XQ01;_12MBP30CT001S_OUT;_12MBP10CP003S_XQ01;_12MBP10CT003S_ZQ01;_11MBA10CP003S_XQ01;_11MBH40CT003S_XQ02;_11MBA10CG002S_XQ01;eficiencia_adiabatica_ug1;_12MBA10CP003S_XQ01;_12MBH40CT003S_XQ01;_12MBA10CG002S_XQ01;eficiencia_adiabatica_ug2
2022-05-11 23:06:00;0.0;180.18562;72.91597;-0.4014054;8.628741;-0.6828542;252.76778;181.491;181.64061;197.86942;29.142447;30.10656;27.73735;29.021212;1.2935584;629.4999;635.7643;622.89307;628.6333;6.9062834;91.02161;97.61;47.436928;45.39794;42.532207;54.97094;44.22302;53.58556;0.0;0.0;0.0;423.99194;422.4845;338.4897;103.57884;26.71136;25.040876;2.6019208;533.0892;400.35425;529.84186;272.2617;0.09983339;0.084565274;0.11593514;60.34352;60.25541;47.07714;47.72385;73.609726;87.111404;48.92542;49.026043;59.405315;61.196922;0.0;10088.307;7183.805;2.057939;2.0578825;2.0577173;0.48232824;0.48469964;0.45259708;192.0;30548.332;36626.68;241.0;29994.732;37304.336;157.0;27345.744;27168.834;30.553165;100.62988;68.27569;99.45119;29.20989;14.2067375;87.845146;30.43214;100.620125;65.21214;3432.0232;27.270779;457.12036;416.90515;100.28918;28.95676;-5.85131;18.736431;1633.0242;446.05585;-3.005847;89.23156
2022-05-11 23:07:00;0.0;180.10371;72.71086;-0.40035167;8.782508;-0.22894523;252.86334;181.50095;181.85913;197.94792;29.155354;30.13789;27.80458;29.073294;1.2376918;629.31354;635.3349;622.6436;628.8594;6.9461374;91.00847;97.59676;47.43569;45.40355;42.535282;54.97329;44.222458;53.58587;0.0;0.0;0.0;424.06454;422.39853;338.43912;103.58559;26.715343;25.034723;2.577365;533.1845;400.42307;529.9208;272.26834;0.09977993;0.0844273;0.11595134;60.310547;60.21537;47.077293;47.726833;73.65089;87.16526;48.92362;49.025314;59.39115;61.15637;0.0;10066.945;7164.8667;2.0579305;2.0579329;2.0576649;0.4818636;0.48496845;0.453007;192.0;30548.332;36626.68;241.0;29994.75;37304.35;157.0;27345.76;27168.848;30.546474;100.630486;68.13946;99.44974;29.293507;14.187829;87.941696;30.395712;100.62096;65.47816;3431.554;27.264364;456.9414;416.85568;100.269005;28.961618;-5.851195;19.469437;1634.0411;445.91696;-3.006332;89.21514
2022-05-11 23:08:00;0.0;180.22734;73.0368;-0.39929798;8.939062;-0.0413584;253.00203;181.5109;181.95055;197.9629;29.168262;30.16922;27.847973;29.153654;1.1929395;629.12726;634.9055;622.0827;628.5595;6.981513;90.99532;97.583534;47.43446;45.409157;42.53836;54.975636;44.221893;53.586178;0.0;0.0;0.0;423.93646;422.31256;338.38858;103.59232;26.719326;25.028572;2.6080961;533.2799;400.49185;529.99976;272.27502;0.099678524;0.08428931;0.11589121;60.288616;60.210842;47.077442;47.726936;73.61646;87.13521;48.921818;49.024586;59.415207;61.19361;0.0;10075.708;7191.1914;2.0579216;2.057882;2.057719;0.48187894;0.48452416;0.4539523;192.0;30548.332;36626.68;241.0;29994.766;37304.367;157.0;27345.775;27168.86;30.539785;100.63108;68.126366;99.44828;29.32752;14.212216;88.04557;30.35236;100.62179;65.809616;3431.0847;27.257952;456.89255;416.8062;100.24883;28.966476;-5.8510795;19.750433;1636.0706;445.77808;-3.0068169;89.233086
2022-05-11 23:09:00;0.0;180.15932;72.89692;-0.39824426;9.096959;-0.03632146;253.1407;181.52113;182.04196;197.99625;29.18117;30.200697;27.891365;29.234976;1.214193;628.9415;635.36646;621.90784;628.2719;7.011051;90.982185;97.57527;47.433224;45.414764;42.54271;54.977985;44.221333;53.586487;0.0;0.0;0.0;423.80838;422.2266;338.338;103.59906;26.723309;25.022419;2.599839;533.23364;400.46494;530.0603;272.28168;0.09957711;0.084151335;0.115831085;60.15011;60.060238;47.07759;47.72704;73.3443;86.875916;48.920918;49.023857;59.42985;61.214382;0.0;10079.117;7172.133;2.057913;2.0579224;2.0577106;0.48220307;0.48426118;0.4548452;192.0;30548.332;36626.68;241.0;29994.783;37304.387;157.0;27345.791;27168.873;30.533094;100.631676;68.16628;99.44683;29.357347;14.168617;88.154274;30.309006;100.62334;65.9935;3430.6155;27.25154;456.81934;416.7567;100.22866;28.971334;-5.8509645;18.772976;1633.3795;445.6392;-3.0056984;89.183754
2022-05-11 23:10:00;0.0;180.23602;73.09679;-0.39719054;9.254855;-0.27079904;253.27934;181.5356;182.06256;198.06262;29.194077;30.240635;27.942884;29.27498;1.2354463;628.75616;634.5873;621.73303;628.1101;7.0405893;90.96905;97.56882;47.431988;45.420074;42.548515;54.980335;44.220768;53.586796;0.0;0.0;0.0;423.68027;422.14062;338.28748;103.6058;26.727291;25.016268;2.5921235;533.1496;400.42514;530.0186;272.28833;0.0994757;0.08423448;0.11577096;60.141937;60.040543;47.077744;47.727142;73.508865;87.044754;48.923527;49.028606;59.40433;61.19388;0.0;10046.837;7138.273;2.0579045;2.0578778;2.057702;0.4822577;0.48432666;0.45579636;192.0;30548.332;36626.68;241.0;29994.8;37304.402;157.0;27345.807;27168.887;30.526403;100.63227;68.28815;99.44537;29.387173;14.138948;88.26298;30.2496;100.625244;65.35341;3430.1462;27.245125;456.82205;416.70724;100.28429;28.976194;-5.8508496;12.772153;1635.1361;445.56644;-3.0025492;89.132286
2022-05-11 23:11:00;0.0;180.23259;73.17313;-0.39613685;9.412752;0.1817124;253.41797;181.55006;182.09703;198.07576;29.206984;30.280573;27.996422;29.305618;1.2499098;628.6133;634.54565;621.53845;627.94824;7.0701275;90.95591;97.56237;47.43075;45.421238;42.55432;54.98268;44.220207;53.587105;0.0;0.0;0.0;423.5522;422.05466;338.23694;103.61274;26.731274;25.010115;2.59358;533.06555;400.38535;529.977;272.295;0.0995841;0.08429906;0.11571738;60.164337;60.08748;47.077892;47.72724;73.455986;87.02302;48.92394;49.02759;59.408833;61.174637;0.0;10116.897;7172.534;2.0578957;2.0578935;2.0576935;0.48293707;0.485052;0.4559251;192.0;30548.332;36626.68;241.0;29994.816;37304.418;157.0;27345.822;27168.898;30.519714;100.632866;68.49675;99.443924;29.373154;14.193204;88.31;30.188292;100.62715;65.51379;3430.884;27.238712;456.8484;416.66348;100.34021;28.981052;-5.850734;13.4425125;1634.4811;445.51965;-2.9994;89.170906
2022-05-11 23:12:00;0.0;180.2055;73.154854;-0.39508313;9.570648;0.3562144;253.39592;181.56454;182.18095;198.10773;29.21989;30.310246;28.049957;29.336254;1.2482331;628.5272;634.5041;621.33923;627.7935;7.0996656;90.96047;97.555916;47.429516;45.422398;42.560127;54.98503;44.21948;53.587414;0.0;0.0;0.0;423.4241;421.98618;338.18637;103.62088;26.735256;25.031105;2.5950367;532.9815;400.34558;529.9353;272.30167;0.09952684;0.084134795;0.11592901;60.18951;60.122448;47.078045;47.727345;73.490746;87.04168;48.925297;49.026577;59.392784;61.179646;0.0;10101.458;7172.625;2.057887;2.0578728;2.057685;0.4835731;0.48555505;0.4559216;192.0;30548.332;36626.68;241.0;29994.834;37304.434;157.0;27345.838;27168.912;30.510838;100.63346;68.77314;99.442474;29.326075;14.160647;88.20685;30.140047;100.62901;65.90888;3431.6304;27.2323;456.85004;416.7408;100.37413;28.98591;-5.8506193;14.170407;1633.811;445.47287;-2.9962509;89.14013
2022-05-11 23:13:00;0.0;180.17894;73.172585;-0.39402944;9.627204;0.29855028;253.08406;181.57901;182.2562;198.1364;29.235842;30.330177;28.097252;29.355356;1.2465564;628.44116;634.46246;621.14;627.6603;7.1292043;90.97952;97.54946;47.42828;45.423557;42.565937;54.98738;44.218655;53.587727;0.0;0.0;0.0;423.5261;421.94818;338.13583;103.62903;26.739239;25.038786;2.5932238;532.89746;400.3058;529.8937;272.30835;0.09955064;0.08397053;0.11581201;60.23494;60.15162;47.078194;47.727448;73.49691;87.04805;48.92267;49.025566;59.423603;61.233784;0.0;10070.638;7166.4604;2.0578785;2.057887;2.0576763;0.48359612;0.4858617;0.4563085;192.0;30548.332;36626.68;241.0;29994.85;37304.453;157.0;27345.854;27168.924;30.501127;100.63436;68.93725;99.44102;29.278996;14.2452965;88.10371;30.109695;100.63031;66.012474;3432.3894;27.225885;457.13416;416.8181;100.3615;28.990768;-5.8505044;14.670835;1634.5275;445.4261;-2.9931016;89.141426
2022-05-11 23:14:00;0.0;180.02296;73.06091;-0.39297572;9.463414;0.51201594;253.41928;181.59348;182.32942;198.16432;29.25251;30.35011;28.054976;29.365063;1.2448798;628.24396;634.42084;620.94086;627.52704;7.1587424;90.998566;97.543015;47.427044;45.424717;42.57118;54.989727;44.217827;53.588036;0.0;0.0;0.0;423.68137;421.9102;338.14786;103.641556;26.743221;25.022818;2.5767462;532.8134;400.26602;529.852;272.315;0.09950178;0.08380627;0.11566378;60.287167;60.178276;47.078342;47.72755;73.497375;87.04962;48.92295;49.02455;59.451;61.245495;0.0;10100.295;7184.6465;2.0579405;2.0579011;2.0576677;0.48365;0.4857757;0.45702;192.0;30548.332;36626.68;241.0;29994.867;37304.47;157.0;27345.87;27168.938;30.491417;100.63564;69.08015;99.43957;29.231916;14.207768;88.000565;30.079342;100.63161;66.20672;3433.2048;27.219473;457.2334;416.89545;100.34888;28.995628;-5.8503895;14.909149;1635.5687;445.37933;-2.9899523;89.12788
2022-05-11 23:15:00;0.0;180.25609;72.91755;-0.391922;9.299625;0.49880183;253.30667;181.60796;182.3781;198.21614;29.269178;30.370039;28.012701;29.37477;1.2432032;628.0974;634.3154;621.0321;627.3938;7.118021;91.01762;97.53656;47.425808;45.425877;42.575115;54.99179;44.217003;53.588345;0.0;0.0;0.0;423.80927;421.8722;338.3116;103.65535;26.747204;25.05192;2.5602684;532.7294;400.22623;529.81036;272.32166;0.09922807;0.083642006;0.11551555;60.30949;60.235977;47.078495;47.72765;73.45517;87.00263;48.92538;49.02354;59.42536;61.221394;0.0;10105.538;7189.95;2.0579042;2.0579154;2.0576591;0.4836389;0.4854584;0.4574724;192.0;30548.332;36626.68;241.0;29994.883;37304.484;157.0;27345.885;27168.951;30.481707;100.636925;69.22575;99.43811;29.184837;14.189587;87.897415;30.04029;100.6329;66.852135;3434.0203;27.21306;457.42154;416.97275;100.33625;28.993176;-5.850446;15.344077;1635.805;445.33255;-2.9868474;89.048454
2022-05-11 23:16:00;0.0;180.1569;72.80051;-0.3908683;9.135837;0.67045516;253.005;181.62375;182.3781;198.21614;29.285847;30.38997;27.970425;29.384476;1.2415265;628.03265;634.14594;621.1982;627.45294;6.9914336;91.03667;97.53011;47.424572;45.42704;42.57905;54.99382;44.21618;53.588654;0.0;0.0;0.0;423.8486;421.8342;338.36673;103.669;26.751186;25.073612;2.5993998;532.6453;400.18643;529.7687;272.32834;0.098954365;0.08353173;0.1154032;60.228718;60.160797;47.078644;47.727753;73.51676;87.0792;48.921562;49.02821;59.44996;61.245464;0.0;10123.883;7197.842;2.0579393;2.0579295;2.057714;0.48356667;0.48509797;0.45734593;192.0;30548.332;36626.68;241.0;29994.9;37304.5;157.0;27345.898;27168.963;30.471996;100.63821;69.25194;99.43666;29.137758;14.308954;87.79427;29.990433;100.63419;67.204926;3434.8164;27.206646;457.43723;417.05008;100.32362;28.924992;-5.8506837;18.946047;1636.0414;445.28577;-2.988584;89.034424
2022-05-11 23:17:00;0.0;179.96284;72.953156;-0.3917969;8.972048;0.79982454;252.87808;181.63953;182.3781;198.21614;29.229588;30.35256;27.92815;29.33781;1.2398498;627.9679;634.06055;621.1588;627.5342;6.9947715;91.05571;97.52366;47.423336;45.4282;42.582985;54.995846;44.21535;53.588963;0.0;0.0;0.0;423.8879;421.79623;338.29437;103.6824;26.755169;25.094503;2.6024556;532.5613;400.14667;529.727;272.335;0.09899979;0.08369669;0.11533959;60.283558;60.232323;47.078796;47.727856;73.62481;87.17745;48.924877;49.027473;59.45327;61.247948;0.0;10073.1;7192.245;2.0578706;2.057872;2.0576756;0.48264274;0.48428717;0.45661807;192.0;30548.332;36626.68;241.0;29994.916;37304.52;157.0;27345.914;27168.977;30.462286;100.63949;69.268166;99.4352;29.09068;14.3151455;87.69113;29.940577;100.63549;66.86904;3435.6003;27.200233;457.64383;417.12738;100.311;28.85681;-5.8509207;18.111128;1634.6257;445.23898;-2.9903207;89.10276
2022-05-11 23:18:00;0.0;179.77895;72.8857;-0.39332062;8.918294;0.9291939;252.78775;181.65532;182.3781;198.21614;29.140556;30.257145;27.885874;29.265575;1.2381731;627.9032;634.4961;620.7941;627.6154;7.0481453;91.08585;97.517204;47.4221;45.42936;42.586918;54.99787;44.214527;53.58927;0.0;0.0;0.0;423.83676;421.75824;338.22202;103.69581;26.759151;25.11638;2.5911078;532.5505;400.10687;529.68536;272.34164;0.09908204;0.083861664;0.11562008;60.27787;60.22051;47.078945;47.72796;73.41031;86.96892;48.923798;49.026733;59.466785;61.264744;0.0;10113.642;7204.237;2.0578709;2.0579;2.0577059;0.48191962;0.48360902;0.45531502;192.0;30548.332;36626.68;241.0;29994.934;37304.535;157.0;27345.93;27168.99;30.45198;100.64076;69.39899;99.433754;29.0436;14.1726;87.58798;29.925907;100.63679;67.26769;3436.3843;27.193819;457.80667;417.19635;100.30897;28.788628;-5.851158;17.27621;1634.0188;445.1922;-2.992057;89.21158
2022-05-11 23:19:00;0.0;180.14526;72.570625;-0.39484435;9.499241;1.0585634;252.74277;181.67111;182.3781;198.21614;29.051525;30.161728;27.8436;29.193342;1.2364964;627.83844;634.1275;620.42944;627.3996;7.1015186;91.14927;97.51076;47.420864;45.43052;42.59073;54.999897;44.2137;53.58958;0.0;0.0;0.0;423.74536;421.72025;338.14966;103.709564;26.770891;25.139008;2.5916464;532.57605;400.17865;529.6437;272.34833;0.099159226;0.08402664;0.11565214;60.340977;60.2595;47.079094;47.728058;73.5146;87.076904;48.922718;49.025997;59.419254;61.18972;0.0;10080.817;7193.276;2.0579193;2.0579278;2.0576942;0.4819885;0.48324168;0.45429477;192.0;30548.332;36626.68;241.0;29994.95;37304.55;157.0;27345.945;27169.004;30.441366;100.642044;69.61622;99.4323;28.996521;14.193227;87.48484;29.911594;100.638084;67.7708;3436.6301;27.187407;457.96478;417.13675;100.32305;28.720446;-5.8513956;16.441292;1635.4808;445.14542;-2.9937937;89.228874
2022-05-11 23:20:00;0.0;180.13127;72.61887;-0.3963681;9.834984;1.1879327;252.69777;181.6869;182.3781;198.22398;28.96736;30.078083;27.801323;29.121107;1.2348198;627.7737;633.5906;620.22375;626.86017;7.154892;91.20978;97.517365;47.421562;45.431683;42.5941;55.002445;44.212875;53.589893;0.0;0.0;0.0;423.65396;421.68225;338.0773;103.72539;26.786245;25.160385;2.5930045;532.6016;400.27356;529.60205;272.35498;0.09912849;0.08395395;0.1156842;60.28574;60.2116;47.079247;47.72816;73.3554;86.90289;48.92164;49.02526;59.458202;61.254932;0.0;10085.643;7201.7593;2.0579116;2.0578809;2.057659;0.48224843;0.48384348;0.4546677;192.0;30548.332;36626.68;241.0;29994.967;37304.566;157.0;27345.96;27169.021;30.430754;100.643326;69.78288;99.43085;28.949444;14.220391;87.3817;29.897284;100.63938;68.88226;3436.8442;27.180994;457.86472;417.07715;100.33713;28.652262;-5.8515778;15.606374;1636.7308;445.10107;-2.9955304;89.23359
2022-05-11 23:21:00;0.0;180.29243;72.64333;-0.39789182;10.061032;1.3173021;252.65279;181.69954;182.3781;198.2509;28.913626;30.015999;27.735233;29.048872;1.2331431;627.17004;633.4091;620.28784;626.81177;7.1256676;91.25867;97.525696;47.42678;45.432842;42.597473;55.00502;44.21205;53.590416;0.0;0.0;0.0;423.56253;421.64426;338.0049;103.7412;26.801601;25.179802;2.5914807;532.6272;400.3685;529.5635;272.36166;0.09924804;0.083799414;0.11571625;60.1907;60.114773;47.079395;47.728264;73.46119;87.020355;48.92056;49.02452;59.462215;61.22175;0.0;10119.996;7204.8906;2.0579276;2.057904;2.0577238;0.48268294;0.48486418;0.45610347;192.0;30548.332;36626.68;241.0;29994.982;37304.723;157.0;27345.977;27169.041;30.42014;100.64461;69.798676;99.42939;28.902365;14.187794;87.27855;29.88297;100.64068;68.667336;3436.9768;27.17458;457.9282;417.01755;100.35121;28.58408;-5.8514514;15.354875;1637.1938;445.13535;-2.997267;89.20817
2022-05-11 23:22:00;0.0;180.41344;72.55092;-0.39941555;10.287081;1.6326177;252.60779;181.70062;182.5238;198.30644;28.859894;29.953917;27.668385;28.975729;1.2314665;627.44434;633.2276;620.27295;626.76337;7.0827637;91.307556;97.53403;47.432;45.434002;42.60084;55.007595;44.211224;53.59106;0.0;0.0;0.0;423.51828;421.60626;337.9204;103.75837;26.810034;25.199217;2.5863202;532.6528;400.4634;529.5423;272.36832;0.0993255;0.08365045;0.11574831;60.25086;60.188156;47.079548;47.728367;73.492584;87.04298;48.925602;49.023785;59.40407;61.185062;0.0;10067.043;7179.724;2.0579395;2.0579271;2.0577216;0.4832857;0.48523086;0.45647147;192.0;30548.332;36626.68;241.0;29995.805;37305.555;157.0;27345.992;27169.06;30.409527;100.64589;69.856186;99.42794;28.855286;14.184523;87.17541;29.868658;100.641975;69.0349;3436.6558;27.168167;457.85684;416.95795;100.36529;28.515898;-5.851325;12.350795;1637.3832;445.16962;-2.9990034;89.14862
2022-05-11 23:23:00;0.0;180.36641;72.45263;-0.4009393;10.547055;1.9997345;252.5628;181.7017;182.5238;198.30644;28.80616;29.891832;27.601536;28.901934;1.2297899;627.2149;633.04614;620.2396;626.71497;7.03986;91.34729;97.542366;47.437218;45.43516;42.604214;55.010174;44.2104;53.5917;0.0;0.0;0.0;423.57614;421.6176;337.835;103.781044;26.817295;25.195871;2.5762281;532.67834;400.56433;529.5211;272.37497;0.09933752;0.08398928;0.11578037;60.29488;60.21339;47.079697;47.728466;73.49416;87.05515;48.924873;49.0282;59.426273;61.22275;0.0;10054.907;7165.093;2.0579116;2.0578866;2.0577195;0.48332387;0.48543558;0.45565864;192.0;30548.332;36626.68;241.0;29995.174;37304.777;157.0;27346.008;27169.078;30.398914;100.64717;69.93767;99.42649;28.808207;14.161853;87.08661;29.854345;100.64335;69.02728;3436.3347;27.161755;457.76962;416.89835;100.37652;28.447716;-5.8511987;13.43002;1636.7743;445.20392;-3.00074;89.18701
2022-05-11 23:24:00;0.0;180.31306;72.35434;-0.40246302;11.017493;2.3668513;252.5178;181.70279;182.5238;198.30644;28.752428;29.829748;27.615993;28.828138;1.2281132;626.9726;633.07825;620.2063;626.6666;7.0624285;91.387436;97.54717;47.441074;45.436325;42.607586;55.01275;44.209576;53.592342;0.0;0.0;0.0;423.634;421.63867;337.74957;103.80373;26.824556;25.164291;2.563742;532.7039;400.66898;529.49994;272.38165;0.099264294;0.08371425;0.11576475;60.205734;60.11764;47.079845;47.72857;73.61365;87.1914;48.924145;49.026905;59.470184;61.262577;0.0;10088.477;7195.404;2.0578837;2.0579205;2.0577176;0.48299524;0.4855093;0.45504183;192.0;30548.332;36626.68;241.0;29995.033;37304.637;157.0;27346.023;27169.098;30.396801;100.64904;70.00795;99.42503;28.82022;14.211235;87.17451;29.839329;100.64478;68.40363;3436.0134;27.15534;457.78278;416.83875;100.356705;28.414177;-5.8510723;14.509246;1636.389;445.2382;-3.0024767;89.13232
2022-05-11 23:25:00;0.0;179.98955;72.4135;-0.40398675;11.487932;2.733968;252.47282;181.70387;182.5238;198.30644;28.779585;29.842728;27.632357;28.754343;1.2264365;627.15106;633.01013;619.89935;626.5497;7.088745;91.43207;97.51321;47.443382;45.437485;42.610733;55.015324;44.208748;53.592983;0.0;0.0;0.0;423.69186;421.6597;337.7432;103.817505;26.83344;25.207312;2.597451;532.7295;400.77362;529.47876;272.3883;0.09919106;0.08348555;0.11554644;60.282116;60.206177;47.079998;47.728672;73.51454;87.08876;48.923416;49.02561;59.42256;61.191456;0.0;10084.433;7196.93;2.0579343;2.0579321;2.0577154;0.48255083;0.48540413;0.45416903;192.0;30548.332;36626.68;241.0;29995.05;37304.652;157.0;27346.04;27169.115;30.39607;100.651085;70.06503;99.423584;28.844677;14.180605;87.262405;29.819038;100.64622;69.79955;3435.5457;27.148928;457.75684;416.77914;100.3369;28.46144;-5.8509464;15.772988;1635.9855;445.2725;-3.0042133;89.10102
2022-05-11 23:26:00;0.0;180.20996;72.522316;-0.4055105;11.95837;3.4247434;252.42783;181.70496;182.5238;198.30644;28.811438;29.924688;27.648718;28.77737;1.2247598;627.0032;633.01373;619.5286;626.28235;7.122735;91.480385;97.47925;47.445694;45.438644;42.61332;55.0179;44.207924;53.593624;0.0;0.0;0.0;423.74976;421.68073;337.8461;103.82379;26.846724;25.229027;2.5866556;532.75507;400.8783;529.4576;272.39496;0.09911783;0.08394716;0.115501635;60.29462;60.22493;47.080147;47.728775;73.48587;87.07544;48.922688;49.02432;59.42864;61.225513;0.0;10080.38;7195.9707;2.0579178;2.0579336;2.0577133;0.48191768;0.4857652;0.45449507;192.0;30548.332;36626.68;241.0;29995.066;37304.668;157.0;27346.053;27169.135;30.39534;100.65312;70.18447;99.42213;28.869133;14.188574;87.3503;29.79875;100.64765;69.49365;3434.8787;27.142515;457.56424;416.71954;100.317085;28.508701;-5.85082;16.941631;1637.3663;445.28403;-3.00595;89.141365
2022-05-11 23:27:00;0.0;180.1578;72.47532;-0.40703422;12.016008;2.8577254;252.38284;181.71046;182.5238;198.30872;28.843292;30.001272;27.665081;28.844492;1.2230831;627.0735;633.5421;619.9005;626.42;7.2275143;91.549614;97.46274;47.448;45.439804;42.615906;55.020435;44.2071;53.594265;0.0;0.0;0.0;423.8252;421.6911;337.8524;103.83008;26.860006;25.25074;2.5935564;532.78064;400.98294;529.4364;272.36444;0.099044606;0.08400077;0.11563719;60.224804;60.150913;47.0803;47.728874;73.46439;87.04759;48.92196;49.0283;59.416183;61.207623;0.0;10075.602;7191.995;2.0579014;2.0578735;2.0577111;0.4813694;0.4861026;0.45580068;192.0;30548.332;36626.68;241.0;29995.084;37304.684;157.0;27346.068;27169.154;30.39461;100.65516;70.37664;99.42068;28.893589;14.204033;87.438194;29.778461;100.649086;70.468216;3434.212;27.1361;457.48566;416.65994;100.30815;28.555962;-5.8506937;17.79125;1636.4896;445.20328;-3.0019524;89.11521
2022-05-11 23:28:00;0.0;180.2563;72.340065;-0.40855792;11.782929;2.4724705;252.38254;181.71788;182.5238;198.30872;28.888147;30.016956;27.681442;28.909657;1.2214065;627.03107;633.29614;619.88666;626.2796;7.1452475;91.61885;97.469055;47.450367;45.43754;42.618492;55.02281;44.206272;53.59491;0.0;0.0;0.0;424.01657;421.5849;337.75226;103.83772;26.873274;25.26239;2.5950713;532.78406;401.0876;529.41516;272.2174;0.098971374;0.0838744;0.11559415;60.155632;60.08403;47.08045;47.728977;73.47384;87.05278;48.92123;49.026455;59.45146;61.232025;0.0;10090.697;7195.02;2.057885;2.0578969;2.057709;0.48031038;0.48560593;0.45710638;192.0;30548.332;36626.68;241.0;29995.1;37304.703;157.0;27346.084;27169.172;30.393879;100.6572;70.52126;99.41922;28.955078;14.201867;87.55387;29.758171;100.65052;71.1247;3433.545;27.129688;457.2178;416.60034;100.32364;28.604721;-5.8505673;18.776453;1636.9115;445.12253;-2.9870584;89.08906
2022-05-11 23:29:00;0.0;180.26492;72.50195;-0.41008165;11.549851;2.8827512;252.73132;181.72528;182.74216;198.39198;28.948954;30.032642;27.697805;28.971333;1.2197299;626.62726;632.7485;619.7396;626.0075;6.9751344;91.653824;97.47537;47.45313;45.43459;42.62108;55.02519;44.20545;53.59555;0.0;0.0;0.0;424.00272;421.47867;337.6521;103.85361;26.878986;25.219255;2.5921533;532.7177;401.14276;529.394;272.07037;0.09889814;0.08385335;0.11555111;60.166145;60.092335;47.080597;47.72908;73.52105;87.08622;48.9205;49.024605;59.392216;61.171665;0.0;10097.762;7198.045;2.0579422;2.0579202;2.057707;0.4797816;0.48553467;0.45696947;192.0;30548.332;36626.68;241.0;29995.117;37304.72;157.0;27346.1;27169.191;30.391638;100.65879;70.64659;99.41777;29.029709;14.213382;87.67014;29.737883;100.651955;71.91905;3432.8782;27.123276;457.07224;416.54077;100.33912;28.673977;-5.850441;16.179808;1637.9261;445.04178;-2.9721646;89.076996
2022-05-11 23:30:00;0.0;180.10732;72.57169;-0.4116054;11.316772;2.2004259;252.62492;181.7327;182.74216;198.39198;29.004137;30.048326;27.774584;29.03301;1.2180532;626.3802;632.3544;619.2077;625.73535;7.1011667;91.68822;97.477936;47.455887;45.431637;42.623665;55.027565;44.204624;53.59619;0.0;0.0;0.0;423.83005;421.37244;337.55197;103.86949;26.884697;25.243652;2.5828507;532.6514;401.19125;529.3728;271.92334;0.09882492;0.083804384;0.11550806;60.302776;60.221073;47.08075;47.72918;73.48241;87.06459;48.924007;49.025482;59.403473;61.188545;0.0;10092.994;7200.9136;2.0579364;2.057877;2.057705;0.47988608;0.4858454;0.45701915;192.0;30548.332;36626.68;241.0;29995.133;37304.734;157.0;27346.115;27169.209;30.386658;100.65995;70.706215;99.41631;29.098366;14.258198;87.78641;29.717594;100.65339;72.56161;3432.9954;27.116861;457.17853;416.48117;100.3546;28.743233;-5.8503146;14.184546;1638.1469;444.96103;-2.9784691;89.193474
